id,text,text_el,topic,subtopic,topic-open,sentiment,polarization,polarization-definition,toxicity,toxicity-definition,populism,populism-definition,hate speech,ner,ner-limited
169," We have and we maintain and will maintain an irreplaceable and valuable advantage.  In each phase.  And especially in conditions.  Where the pressure.  Grows up and is multifaceted.  They can't get their hands on us, they can't buy us off, they can't trick us, they can't scare us. "," Έχουμε και διατηρούμε και θα το διατηρήσουμε ένα αναντικατάστατο πλεονέκτημα πολύτιμο  Σε κάθε φάση  Και ιδιαίτερα σε συνθήκες  Όπου οι πίεση  Μεγαλώνει και είναι πολυμέτωπη  Δεν μπορούν να μας βάλουν στο χέρι, δεν μπορούν να μας εξαγοράσουν, να μας ξεγελάσουν, να μας φοβίσουν",accountability,corruption,advantage,1.0,0.9,0.0,0.3,0.2,0.2,0.0,0.0,[],[]
170," This.  The strong KKE needs today.  This is what Greece needs, the people.  Gal what consists of the great In your opinion. ", Αυτό  Το δυνατό ΚΚΕ έχει ανάγκη σήμερα  Ο λαός αυτό χρειάζεται η Ελλάδα  Gal σε τι συνίσταται η μεγάλη Κατά την άποψή σου,other,other,politics,0.0,0.0,0.0,0.6,1.0,0.8,0.0,0.0,"[['greece', 'location', '0.6'], ['kke', 'organization', '0.9']]","[['greece', 'location', '1.0'], ['kke', 'political party', '1.0'], ['gal', 'person', '1.0']]"
171, Our view our contribution our contribution.  But also view more broadly.  Of course today. , Άποψή μας συνεισφορά μας  Αλλά και άποψη ευρύτερα  Βέβαια σήμερα,other,other,contribution,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
172, Not because we are generally fighters and fighters.  Not for this.  Nor of course do we ask for anything in return for this; everything we do we do with. ," Όχι γιατί γενικά είμαστε αγωνιστές μαχητές και μαχήτριες  Όχι για αυτό  Ούτε βέβαια ζητάμε κανένα αντάλλαγμα για αυτό ό, τι κάνουμε το κάνουμε με",other,other,service,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,[],[]
173," Full consciousness, awareness and.  Liability.  So we learned from the.  Grandparents and grandmothers.  Our.  From the fathers and.  Our mothers, that's how we teach our children and our grandchildren, that's how they all learn from us. "," Πλήρη συνείδηση, συναίσθηση και  Ευθύνη  Έτσι μάθαμε από τους  Παππούδες και τις γιαγιάδες  Μας  Από τους πατεράδες και  Τις μανάδες μας, έτσι μαθαίνουμε και στα παιδιά μας και τα εγγόνια μας, έτσι μαθαίνουν όλοι από εμάς",other,other,teaching/tradition,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[['full consciousness', 'person', '0.40'], ['liability', 'person', '0.40'], ['grandparents', 'person', '0.80'], ['grandmothers', 'person', '0.80'], ['fathers', 'person', '0.80'], ['mothers', 'person', '0.80'], ['children', 'person', '0.40'], ['grandchildren', 'person', '0.40']]","[['grandparents', 'person', '0.9'], ['grandmothers', 'person', '0.9'], ['fathers', 'person', '0.7'], ['mothers', 'person', '0.7']]"
174, What we want.  What.  We can give the irreplaceable is.  That we are able to.  To push the popular.  Awakening to the popular.  Organization in the development of mass popular agitation.  Initiative. , Αυτό που θέλουμε  Αυτό που  Μπορούμε το αναντικατάστατο να δώσουμε είναι  Ότι είμαστε σε θέση  Να ωθήσουμε στη λαϊκή  Αφύπνιση στη λαϊκή  Οργάνωση στην ανάπτυξη της μαζικής λαϊκής αγωνιστικής  Πρωτοβουλίας,other,populism,popular agitation,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,[],[]
175," By every possible means, that is where we are judged and that is where we must be judged and not only in how we each and every one of us individually.  As separate individuals we are.  The subversion, the.  Working people's power.  Governance will not. "," Με κάθε πρόσφορο μέσο εκεί κρινόμαστε εκεί πρέπει να κρινόμαστε και όχι μόνο στο πώς εμείς ο καθένας και η καθεμία ατομικά  Ως ξεχωριστά άτομα είμαστε  Την ανατροπή, την  Εργατική λαϊκή εξουσία  Διακυβέρνηση δεν θα την",other,other,judgment,0.0,0.5,0.0,0.5,0.5,0.8,0.0,0.0,[],[]
176, Conquer the Mr.  And.  Only the.  As they falsely claim. , Κατακτήσει το κ  Και  Μόνο του  Όπως ψεύτικα ισχυρίζονται,other,other,deception,0.0,0.8,,0.8,1.0,0.9,0.0,1.0,"[['sorry', 'it is not possible to identify named entities in the given text as it appears to be incomplete and contains incomplete or incomplete sentences.']]",[]
177," That we're supposed to be saying other pieces.  It will be conquered by the protagonist people itself, the protagonist working class.  Her allies and their movement, because only the.  People save the people.  Gallery and we we certainly we will be.  There in the first.  Line we will be a blood donor.  Come on, star. "," Ότι τάχα λεμε εμεις αλλα κομματια  Θα την κατακτήσει ο ίδιος ο πρωταγωνιστής λαός, η πρωταγωνίστρια εργατική τάξη  Οι σύμμαχοί της και το κίνημά τους, γιατί μόνο ο  Λαός σώζει το λαό  Gallery και εμείς εμείς βεβαίως θα είμαστε  Εκεί στην πρώτη  Γραμμή θα είμαστε αιμοδότης  Έλα, πρωταγωνιστής",other,other,revolution/proletariat uprising,0.0,0.5,0.0,0.4,0.9,0.5,0.0,0.0,[],[]
178," It will be the people.  Compañeras and comrades.  The upcoming election battle has the crucial importance.  Of.  If it is left untapped for the people, then the next day.  From worse conditions he will face himself. "," Θα είναι ο λαός  Συντρόφισσες και σύντροφοι  Η επικείμενη εκλογική μάχη έχει την κρίσιμη σημασία  Της  Αν μείνει ανεκμετάλλευτη για το λαό, τότε την άλλη μέρα  Από χειρότερες συνθήκες θα αντιμετωπίσει ο ίδιος",other,election spending,election,0.0,0.5,0.0,0.1,0.0,0.6,0.0,0.0,"[['compañeras', 'person', '0.5'], ['comrades', 'person', '0.5']]","[['compañeras', 'group of people', '0.6'], ['comrades', 'group of people', '0.6'], ['election', 'date', '0.8'], ['people', 'group of people', '1.0']]"
179, The people the new.  Most powerful war coming to all.  The sectors.  But.  With powerful Mr. and.  At.  Ballot box and emancipated people. , Ο λαός το νέο  Πιο ισχυρό πόλεμο που έρχεται σε όλους  Τους τομείς  Αλλά  Με πανίσχυρο κ και  Στην  Κάλπη και λαό χειραφετημένο,other,other,war,0.0,0.5,0.0,0.3,0.8,0.9,0.0,0.0,"[['new', 'location', '0.6'], ['war', 'misc', '0.5'], ['sectors', 'misc', '0.5'], ['mr.', 'person', '0.5'], ['ballot box', 'misc', '0.5'], ['emancipated people', 'misc', '0.6']]",[]
180," From dilemmas, from.  Blackmail from illusions then.  It is certain.  That from a much better position you would. "," Από διλήμματα, από  Εκβιασμούς από αυταπάτες τότε  Είναι βέβαιο  Ότι από πολύ καλύτερη θέση θα",other,other,unclear (the given text does not have a clear topic or subject),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
181," Fend off this new war.  The messages from the United.  States of America from all countries, also in the states of the European.  Union talk of a new coming great crisis.  Perhaps they say deeper than the previous one. "," Αποκρούσουμε αυτό το νέο πόλεμο  Τα μηνύματα από τις Ηνωμένες  Πολιτείες Αμερικής από όλες τις χώρες, επίσης στα κράτη της Ευρωπαϊκής  Ένωσης μιλούν για μια νέα επερχόμενη μεγάλη κρίση  Ίσως λένε και βαθύτερη από την προηγούμενη",europe,economic crisis,economic crisis,-0.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,"[['united states of america', 'org', '0.92'], ['european union', 'org', '0.86']]","[['united states of america', 'location', '0.9'], ['european union', 'organization', '0.9']]"
182, Everything that happened with the bankruptcies of the regional banks in.  USA or the.  Trouble in their hanging or in Switzerland and Gold have rung a big bell.  It will also hit the. , Όλα όσα έγιναν με τις πτωχεύσεις των περιφερειακών τραπεζών στις  ΗΠΑ ή το  Πρόβλημα στην κρέντη τους ή στην Ελβετία και την Gold έχουν χτυπήσει γερό καμπανάκι  Θα χτυπήσει και στην,economy,other,bankruptcies,-0.5,0.0,0.0,0.2,0.2,0.0,0.0,0.0,"[['usa', 'location', '0.8'], ['switzerland', 'location', '0.7'], ['gold', 'product', '0.6']]","[['usa', 'location', '0.5'], ['switzerland', 'location', '0.5']]"
183, Greece most likely quite a big bell again.  The crisis.  It is not a simple external phenomenon that is not. , Ελλάδα το πιο πιθανόν αρκετά μεγάλη καμπάνα ξανά  Η κρίση  Δεν είναι ένα απλό εξωτερικό φαινόμενο που δεν,economy,economic crisis,greek crisis,-0.5,0.5,0.0,0.3,0.2,0.5,0.0,0.0,"[['greece', 'location', '0.90']]","[['greece', 'country', '0.9']]"
184," It is related to the.  Economic and other indicators in Greece, as some claim, are.  Saying and other things that.  We have to wait for our people to appreciate we after the elections are even tougher measures than they are to catch the bloody surpluses.  There will certainly be losses in insurance.  Funds, red loans.  It's already on the rise.  So there should be no reassurance that the banks are shielded, as the. "," Έχει σχέση με τους  Δείκτες τους οικονομικούς και άλλους στην Ελλάδα, όπως ισχυρίζονται κάποιοι  Λέγοντας και διάφορα άλλα αυτό που  Πρέπει να περιμένει ο λαός μας εκτιμάμε εμείς μετά τις εκλογές είναι ακόμα πιο σκληρά μέτρα από αυτούς για να πιαστούν τα ματωμένα πλεονάσματα  Τους θα υπάρξουν σίγουρα απώλειες σε ασφαλιστικά  Ταμεία, τα κόκκινα δάνεια  Είναι ήδη σε έξαρση  Άρα καμιά επανάπαυση ότι είναι θωρακισμένες οι τράπεζες δεν πρέπει να υπάρχει όπως μας λέει ο",economy,economic crisis,greek economy,0.0,0.5,0.0,0.5,0.7,0.7,0.0,0.1,"[['greece', 'location', '1.0'], ['economic', 'organization', '0.5'], ['our', 'person', '0.6']]","[['greece', 'location', '1.0'], ['people', 'group of people', '0.5'], ['elections', 'date', '1.0'], ['insurance', 'organization', '1.0'], ['funds', 'organization', '0.5'], ['banks', 'organization', '1.0']]"
185," Central banker and others.  If this is not a real war that's coming, what is it?  We want to be better, to be pioneers, to be fighters.  Everywhere.  The members of the KKE.  And the KNE know. "," Κεντρικός τραπεζίτης και άλλοι  Αν αυτός δεν είναι πραγματικός πόλεμος που έρχεται, τι είναι  Θέλουμε να γινόμαστε καλύτεροι, να είμαστε πρωτοπόροι, μαχητικοί  Παντού  Τα μέλη του ΚΚΕ  Και της ΚΝΕ ξέρουν",other,far-right,politics,0.2,0.1,0.9,0.2,0.5,0.5,0.0,0.2,"[['central banker', 'person', '0.7'], ['kke', 'organization', '0.9'], ['kne', 'organization', '0.9']]","[['central banker', 'organization', '0.5'], ['kke', 'organization', '0.9'], ['kne', 'organization', '0.9']]"
186," Very well that in this.  The society we live in needs great courage, great endurance.  Strong heart, and.  Stomach to stay.  Fixed. "," Πολύ καλά ότι σε αυτή την  Κοινωνία που ζούμε θέλει πολύ μεγάλο θάρρος, μεγάλη αντοχή  Γερή καρδιά, και  Στομάχι για να μένεις  Σταθερός",other,other,endurance,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,[],[]
187, Be agile when you need to be.  And as long as it takes but.  Don't lose.  The basic bushel. , Να γίνεσαι ευκίνητος όταν πρέπει  Και όσο χρειάζεται αλλά  Να μη χάνεις  Το βασικό μπούσουλα,other,other,agility,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,[],[]
188," And when you think only of yourself, for example.  And you think about.  Your close surroundings when you start to lose, we say again your own confidence in the people. "," Και όταν σκέφτεσαι μόνο τον εαυτό σου, για παράδειγμα  Και σκέφτεσαι το  Στενό σου περίγυρο όταν αρχίζεις να χάνεις, ξαναλέμε την ίδια την εμπιστοσύνη σου στο λαό",other,other,selfishness,-0.3,0.1,0.0,0.2,0.2,0.3,0.0,0.0,[],[]
189, To this people.  As he was voting.  Until now then. , Σε αυτό το λαό  Όπως ψήφιζε  Μέχρι τώρα τότε,other,other,voting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[]
190," Along with your fighting spirit, you lose your.  Willingness for self-sacrifice.  And for selflessness.  The experience.  We consider that the people themselves have acquired.  Us and the youth.  From the same. ", Μαζί με τη μαχητικότητα χάνεις και την  Διάθεση για αυτοθυσία  Και για ανιδιοτέλεια  Η εμπειρία  Θεωρούμε που έχει αποκτήσει ο ίδιος ο λαός  Μας και η νεολαία  Από τα ίδια τα,other,other,selflessness,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,[],[]
191," Executives and members of the KKE and the KNE, beyond individual individuals from individual.  Observations, in addition to.  Individual weaknesses that exist.  In each.  Living organism shows a thing if it did not exist. "," Στελέχη και τα μέλη του ΚΚΕ και της ΚΝΕ, πέρα από επιμέρους άτομα από επιμέρους  Παρατηρήσεις, πέρα από  Ατομικές αδυναμίες που υπάρχουν  Σε κάθε  Ζωντανό οργανισμό δείχνει ένα πράγμα αν δεν υπήρχε",other,other,weaknesses,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,"[['kke', 'organization', 'unknown', ''], ['kne', 'organization', 'unknown']]","[['kke', 'organization', '1.0'], ['kne', 'organization', '1.0']]"
192, Stable Mr. and especially.  These 30.  Very hardly in many respects years this people would not have had. , Σταθερό κ και ιδιαίτερα  Αυτά τα 30  Πολύ δύσκολα από πολλές απόψεις χρόνια αυτός ο λαός δεν θα είχε,other,other,unintelligible or unclear,-0.4,0.5,0.0,0.5,1.0,0.7,0.0,0.5,[],[]
193, He is also taking these small steps.  And this progress that.  He did in the games of Galis. , Κάνει και αυτά τα μικρά βήματα  Και αυτή την πρόοδο που  Έκανε στους αγώνες του Γκάλη,other,other,progress/improvement,0.25,0.0,0.0,0.1,0.0,0.0,0.0,0.0,"[['galis', 'person', '0.95']]","[['galis', 'location', '0.9']]"
194," Powerful then.  Mr K.  Ε.  At the ballot box, if we are stronger, our people will stand stronger on the offensive.  Where will the.  Next time for this we have to take steps forward, not backwards, so that we can envision and.  We are fighting for the radical.  Change and reversal.  Which will come to Greece and other countries in Europe.  Because only the.  People save the people.  On the road to reversal, with.  Cape cape cape.  Epsilon much stronger.  Hello good strength and health.  Good luck to our conference be well everyone we are moving forward.  "," Πανίσχυρο λοιπόν  Κ κ  Ε  Στην κάλπη, αν είμαστε πιο δυνατοί, θα είναι πιο δυνατό το ανάστημα του λαού μας στην επίθεση  Που θα εξαπολυθεί το  Επόμενο διάστημα για αυτό πρέπει να κάνουμε βήματα μπρος, να μη γυρίζουμε πίσω για να μπορούμε να οραματιζόμαστε και να  Παλεύουμε για τη ριζική  Αλλαγή και ανατροπή  Που θα έρθει και στην Ελλάδα και σε άλλες χώρες της Ευρώπης  Γιατί μόνο ο  Λαός σώζει το λαό  Στο δρόμο της ανατροπής, με  Κάπα κάπα  Έψιλον πολύ πιο δυνατό  Γεια σας καλή δύναμη και υγεία  Καλή επιτυχία στη συνδιάσκεψη μας να είστε όλοι καλά προχωράμε μπροστά",political parties,populism,political campaigning/election,0.0,0.5,0.0,0.3,0.0,0.8,0.5,0.0,"[['n/a', 'n/a', 'n/a] (there are no named entities in this text.)']]","[['mr k. ε.', 'person', '1.0'], ['greece', 'country', '1.0'], ['europe', 'location', '1.0']]"
